timestamp,pitch,roll,yaw,light,led_status,solar_status,mode
21:15:32,-11.43158562,40.8417161,0,441,OFF,RETRACTED,MANUAL
21:15:32,-10.39410448,41.74335162,0,434,OFF,RETRACTED,MANUAL
21:15:32,-9.25068318,42.53855378,0,429,OFF,RETRACTED,MANUAL
21:15:32,-8.012975857,43.22529504,0,430,OFF,RETRACTED,MANUAL
21:15:33,-6.693597629,43.80182443,0,437,OFF,RETRACTED,MANUAL
21:15:33,-5.305996038,44.26667194,0,442,OFF,RETRACTED,MANUAL
21:15:33,-3.864313977,44.61865237,0,450,OFF,RETRACTED,MANUAL
21:15:33,-2.383245548,44.85686826,0,454,OFF,RETRACTED,MANUAL
21:15:33,-0.877886291,44.98071223,0,452,OFF,RETRACTED,MANUAL
21:15:33,0.636420673,44.98986852,0,450,OFF,RETRACTED,MANUAL
21:15:33,2.144241028,44.88431377,0,442,OFF,RETRACTED,MANUAL
21:15:33,3.630206568,44.66431713,0,434,OFF,RETRACTED,MANUAL
21:15:33,5.079171839,44.33043952,0,427,OFF,RETRACTED,MANUAL
21:15:34,6.476368509,43.88353223,0,426,OFF,RETRACTED,MANUAL
21:15:34,7.807555886,43.32473474,0,428,OFF,RETRACTED,MANUAL
21:15:34,9.059166067,42.65547183,0,434,OFF,RETRACTED,MANUAL
21:15:34,10.21844223,41.87744992,0,441,OFF,RETRACTED,MANUAL
21:15:34,11.27356864,40.99265273,0,448,OFF,RETRACTED,MANUAL
21:15:34,12.2137911,40.00333625,0,451,OFF,RETRACTED,MANUAL
21:15:34,13.02952657,38.91202294,0,451,OFF,RETRACTED,MANUAL
21:15:34,13.71246078,37.72149533,0,448,OFF,RETRACTED,MANUAL
21:15:34,14.25563304,36.43478892,0,439,OFF,RETRACTED,MANUAL
21:15:34,14.65350718,35.05518443,0,430,OFF,RETRACTED,MANUAL
21:15:35,14.90202791,33.58619946,0,426,OFF,RETRACTED,MANUAL
21:15:35,14.99866224,32.03157949,0,424,OFF,RETRACTED,MANUAL
21:15:35,14.94242524,30.39528834,0,428,OFF,RETRACTED,MANUAL
21:15:35,14.73389009,28.68149807,0,436,OFF,RETRACTED,MANUAL
21:15:35,14.37518225,26.89457836,0,442,OFF,RETRACTED,MANUAL
21:15:35,13.86995779,25.03908533,0,449,OFF,RETRACTED,MANUAL
21:15:35,13.22336612,23.11974993,0,451,OFF,RETRACTED,MANUAL
21:15:35,12.44199753,21.14146593,0,450,OFF,RETRACTED,MANUAL
21:15:35,11.53381598,19.10927736,0,446,OFF,RETRACTED,MANUAL
21:15:35,10.50807796,17.02836571,0,437,OFF,RETRACTED,MANUAL
21:15:36,9.37523812,14.9040367,0,429,OFF,RETRACTED,MANUAL
21:15:36,8.146842752,12.74170674,0,426,OFF,RETRACTED,MANUAL
21:15:36,6.835412064,10.54688916,0,426,OFF,RETRACTED,MANUAL
21:15:36,5.454312592,8.325180084,0,430,OFF,RETRACTED,MANUAL
21:15:36,4.017620959,6.082244231,0,437,OFF,RETRACTED,MANUAL
21:15:36,2.539980403,3.82380043,0,444,OFF,RETRACTED,MANUAL
21:15:36,1.036451525,1.555607055,0,449,OFF,RETRACTED,MANUAL
21:15:36,-0.47764121,-0.716552664,0,451,OFF,RETRACTED,MANUAL
21:15:36,-1.986865668,-2.986885383,0,449,OFF,RETRACTED,MANUAL
21:15:36,-3.475839333,-5.249602416,0,442,OFF,RETRACTED,MANUAL
21:15:37,-4.929386092,-7.498934495,0,435,OFF,RETRACTED,MANUAL
21:15:37,-6.332690915,-9.729146481,0,427,OFF,RETRACTED,MANUAL
21:15:37,-7.671450854,-11.93455198,0,424,OFF,RETRACTED,MANUAL
21:15:37,-8.932020826,-14.10952786,0,426,OFF,RETRACTED,MANUAL
21:15:37,-10.10155268,-16.24852856,0,430,OFF,RETRACTED,MANUAL
21:15:37,-11.16812617,-18.34610026,0,439,OFF,RETRACTED,MANUAL
21:15:37,-12.12087041,-20.39689476,0,447,OFF,RETRACTED,MANUAL
21:15:37,-12.95007473,-22.39568313,0,450,OFF,RETRACTED,MANUAL
